-mp1.0-sw0.5-mlp0.4-df10-mppq20-msl50
average sequence length: 11.40
max:1230, min:4
len_train:281428, len_test:281428, usernum:281428, itemnum:13044
step: 3, name: ForkPoolWorker-4, step: 11000, time: 2.1546956620000017
step: 5, name: ForkPoolWorker-6, step: 13000, time: 1.9038058759999998
step: 4, name: ForkPoolWorker-5, step: 11000, time: 2.2143967749999973
step: 6, name: ForkPoolWorker-7, step: 10000, time: 2.848380675999998
step: 8, name: ForkPoolWorker-9, step: 9000, time: 2.643952707000004
step: 0, name: ForkPoolWorker-1, step: 17000, time: 1.441991348000002
step: 1, name: ForkPoolWorker-2, step: 13000, time: 2.2251581700000003
step: 5, name: ForkPoolWorker-6, step: 14000, time: 1.815180379999994
step: 9, name: ForkPoolWorker-10, step: 9000, time: 2.758634979
step: 2, name: ForkPoolWorker-3, step: 13000, time: 2.313281896999996
step: 3, name: ForkPoolWorker-4, step: 12000, time: 2.302094782999994
step: 0, name: ForkPoolWorker-1, step: 18000, time: 1.3711559300000005
step: 7, name: ForkPoolWorker-8, step: 10000, time: 2.8758459720000005
step: 4, name: ForkPoolWorker-5, step: 12000, time: 2.298393358999995
step: 6, name: ForkPoolWorker-7, step: 11000, time: 2.1495285790000054
step: 1, name: ForkPoolWorker-2, step: 14000, time: 2.119965743999998
step: 5, name: ForkPoolWorker-6, step: 15000, time: 1.8462934770000032
step: 8, name: ForkPoolWorker-9, step: 10000, time: 2.8543733680000045
step: 0, name: ForkPoolWorker-1, step: 19000, time: 1.3940072109999946
step: 2, name: ForkPoolWorker-3, step: 14000, time: 2.1956336840000006
step: 3, name: ForkPoolWorker-4, step: 13000, time: 2.22472999
step: 7, name: ForkPoolWorker-8, step: 11000, time: 2.1492945090000006
step: 9, name: ForkPoolWorker-10, step: 10000, time: 2.9717634430000004
step: 4, name: ForkPoolWorker-5, step: 13000, time: 2.2236899510000043
step: 0, name: ForkPoolWorker-1, step: 20000, time: 1.345945014999998
step: 6, name: ForkPoolWorker-7, step: 12000, time: 2.292767717000004
step: 5, name: ForkPoolWorker-6, step: 16000, time: 1.5324584760000022
step: 1, name: ForkPoolWorker-2, step: 15000, time: 2.160781635999996
step: 8, name: ForkPoolWorker-9, step: 11000, time: 2.1544916730000025
step: 3, name: ForkPoolWorker-4, step: 14000, time: 2.118469562999998
step: 2, name: ForkPoolWorker-3, step: 15000, time: 2.2415825490000003
step: 5, name: ForkPoolWorker-6, step: 17000, time: 1.441792749000001
step: 0, name: ForkPoolWorker-1, step: 21000, time: 1.4936475860000016
step: 7, name: ForkPoolWorker-8, step: 12000, time: 2.297901908
step: 9, name: ForkPoolWorker-10, step: 11000, time: 2.2377325559999974
step: 4, name: ForkPoolWorker-5, step: 14000, time: 2.120304591
step: 1, name: ForkPoolWorker-2, step: 16000, time: 1.7918123569999977
step: 6, name: ForkPoolWorker-7, step: 13000, time: 2.220392926999999
step: 0, name: ForkPoolWorker-1, step: 22000, time: 1.3687455979999967
step: 5, name: ForkPoolWorker-6, step: 18000, time: 1.3802896049999944
step: 8, name: ForkPoolWorker-9, step: 12000, time: 2.298837800000001
step: 2, name: ForkPoolWorker-3, step: 16000, time: 1.8507163780000013
step: 3, name: ForkPoolWorker-4, step: 15000, time: 2.163502556999994
step: 1, name: ForkPoolWorker-2, step: 17000, time: 1.6822155980000062
step: 7, name: ForkPoolWorker-8, step: 13000, time: 2.2329538250000027
step: 0, name: ForkPoolWorker-1, step: 23000, time: 1.2415521900000002
step: 4, name: ForkPoolWorker-5, step: 15000, time: 2.1736452940000035
step: 9, name: ForkPoolWorker-10, step: 12000, time: 2.3713557589999965
step: 5, name: ForkPoolWorker-6, step: 19000, time: 1.415628624
step: 6, name: ForkPoolWorker-7, step: 14000, time: 2.115482690999997
step: 2, name: ForkPoolWorker-3, step: 17000, time: 1.7250075610000053
step: 3, name: ForkPoolWorker-4, step: 16000, time: 1.7939207679999996
step: 8, name: ForkPoolWorker-9, step: 13000, time: 2.222390517000001
step: 1, name: ForkPoolWorker-2, step: 18000, time: 1.6020513240000014
step: 0, name: ForkPoolWorker-1, step: 24000, time: 1.3995315539999993
step: 5, name: ForkPoolWorker-6, step: 20000, time: 1.3675195369999997
step: 4, name: ForkPoolWorker-5, step: 16000, time: 1.790661145999998
step: 7, name: ForkPoolWorker-8, step: 14000, time: 2.1126119000000045
step: 2, name: ForkPoolWorker-3, step: 18000, time: 1.6400239540000001
step: 6, name: ForkPoolWorker-7, step: 15000, time: 2.1604373740000042
step: 9, name: ForkPoolWorker-10, step: 13000, time: 2.289198965000004
step: 3, name: ForkPoolWorker-4, step: 17000, time: 1.684087089000002
step: 0, name: ForkPoolWorker-1, step: 25000, time: 1.3545924300000038
step: 1, name: ForkPoolWorker-2, step: 19000, time: 1.6278633590000027
step: 5, name: ForkPoolWorker-6, step: 21000, time: 1.516228667
step: 8, name: ForkPoolWorker-9, step: 14000, time: 2.1184657639999998
step: 4, name: ForkPoolWorker-5, step: 17000, time: 1.7028520180000015
step: 2, name: ForkPoolWorker-3, step: 19000, time: 1.6669656890000013
step: 0, name: ForkPoolWorker-1, step: 26000, time: 1.3846166969999985
step: 7, name: ForkPoolWorker-8, step: 15000, time: 2.200820987
step: 6, name: ForkPoolWorker-7, step: 16000, time: 1.7907997969999983
step: 3, name: ForkPoolWorker-4, step: 18000, time: 1.6016395830000008
step: 5, name: ForkPoolWorker-6, step: 22000, time: 1.3885006189999984
step: 1, name: ForkPoolWorker-2, step: 20000, time: 1.571555068000002
step: 9, name: ForkPoolWorker-10, step: 14000, time: 2.1768231250000056
step: 4, name: ForkPoolWorker-5, step: 18000, time: 1.6411814440000043
step: 8, name: ForkPoolWorker-9, step: 15000, time: 2.1606295839999987
step: 0, name: ForkPoolWorker-1, step: 27000, time: 1.2925720769999955
step: 2, name: ForkPoolWorker-3, step: 20000, time: 1.609930969000004
step: 5, name: ForkPoolWorker-6, step: 23000, time: 1.258568228999998
step: 6, name: ForkPoolWorker-7, step: 17000, time: 1.6767680840000025
step: 3, name: ForkPoolWorker-4, step: 19000, time: 1.6267857380000024
step: 7, name: ForkPoolWorker-8, step: 16000, time: 1.8308091990000008
step: 1, name: ForkPoolWorker-2, step: 21000, time: 1.7456876529999974
step: 0, name: ForkPoolWorker-1, step: 28000, time: 1.3076637250000047
step: 9, name: ForkPoolWorker-10, step: 15000, time: 2.225215831
step: 4, name: ForkPoolWorker-5, step: 19000, time: 1.67117116
step: 5, name: ForkPoolWorker-6, step: 24000, time: 1.4101650189999972
step: 8, name: ForkPoolWorker-9, step: 16000, time: 1.788586445
step: 2, name: ForkPoolWorker-3, step: 21000, time: 1.791658837
step: 6, name: ForkPoolWorker-7, step: 18000, time: 1.598109184000002
step: 3, name: ForkPoolWorker-4, step: 20000, time: 1.5726784889999976
step: 7, name: ForkPoolWorker-8, step: 17000, time: 1.722451178
step: 1, name: ForkPoolWorker-2, step: 22000, time: 1.6000097319999966
step: 0, name: ForkPoolWorker-1, step: 29000, time: 1.2936735269999957
step: 4, name: ForkPoolWorker-5, step: 20000, time: 1.6101437490000023
step: 5, name: ForkPoolWorker-6, step: 25000, time: 1.3553554709999958
step: 9, name: ForkPoolWorker-10, step: 16000, time: 1.8401897430000034
step: 8, name: ForkPoolWorker-9, step: 17000, time: 1.679681236999997
step: 2, name: ForkPoolWorker-3, step: 22000, time: 1.6366859530000042
step: 6, name: ForkPoolWorker-7, step: 19000, time: 1.6226584360000018
step: 0, name: ForkPoolWorker-1, step: 30000, time: 1.2134740249999965
step: 3, name: ForkPoolWorker-4, step: 21000, time: 1.7465287520000032
step: 1, name: ForkPoolWorker-2, step: 23000, time: 1.4460669899999985
step: 7, name: ForkPoolWorker-8, step: 18000, time: 1.6397771729999988
step: 5, name: ForkPoolWorker-6, step: 26000, time: 1.3837562069999976
step: 4, name: ForkPoolWorker-5, step: 21000, time: 1.7882575840000001
step: 9, name: ForkPoolWorker-10, step: 17000, time: 1.7274771219999963
step: 8, name: ForkPoolWorker-9, step: 18000, time: 1.597891122
step: 0, name: ForkPoolWorker-1, step: 31000, time: 1.2062429510000001
step: 2, name: ForkPoolWorker-3, step: 23000, time: 1.4817822090000021
step: 6, name: ForkPoolWorker-7, step: 20000, time: 1.568123245999999
step: 3, name: ForkPoolWorker-4, step: 22000, time: 1.596753311999997
step: 1, name: ForkPoolWorker-2, step: 24000, time: 1.6359195630000016
step: 7, name: ForkPoolWorker-8, step: 19000, time: 1.6648996679999968
step: 5, name: ForkPoolWorker-6, step: 27000, time: 1.2927963579999968
step: 0, name: ForkPoolWorker-1, step: 32000, time: 1.213946833999998
step: 4, name: ForkPoolWorker-5, step: 22000, time: 1.6350420400000019
step: 8, name: ForkPoolWorker-9, step: 19000, time: 1.6235955570000016
step: 9, name: ForkPoolWorker-10, step: 18000, time: 1.6423132560000013
step: 2, name: ForkPoolWorker-3, step: 24000, time: 1.676270144
step: 3, name: ForkPoolWorker-4, step: 23000, time: 1.44446851
step: 6, name: ForkPoolWorker-7, step: 21000, time: 1.7430910799999992
step: 5, name: ForkPoolWorker-6, step: 28000, time: 1.307634636000003
step: 1, name: ForkPoolWorker-2, step: 25000, time: 1.5811309919999985
step: 7, name: ForkPoolWorker-8, step: 20000, time: 1.607058067000004
step: 0, name: ForkPoolWorker-1, step: 33000, time: 1.177259325999998
step: 4, name: ForkPoolWorker-5, step: 23000, time: 1.4876590929999978
step: 8, name: ForkPoolWorker-9, step: 20000, time: 1.5680990960000045
step: 9, name: ForkPoolWorker-10, step: 19000, time: 1.6698776309999985
step: 5, name: ForkPoolWorker-6, step: 29000, time: 1.3015404719999992
step: 2, name: ForkPoolWorker-3, step: 25000, time: 1.6208684139999932
step: 3, name: ForkPoolWorker-4, step: 24000, time: 1.6308812699999962
step: 0, name: ForkPoolWorker-1, step: 34000, time: 1.1035897459999973
step: 6, name: ForkPoolWorker-7, step: 22000, time: 1.595678851999999
step: 1, name: ForkPoolWorker-2, step: 26000, time: 1.6187539130000062
step: 7, name: ForkPoolWorker-8, step: 21000, time: 1.781649262000002
step: 5, name: ForkPoolWorker-6, step: 30000, time: 1.2293704109999979
step: 0, name: ForkPoolWorker-1, step: 35000, time: 1.0943549599999898
step: 4, name: ForkPoolWorker-5, step: 24000, time: 1.6703554110000027
step: 9, name: ForkPoolWorker-10, step: 20000, time: 1.613195361999999
step: 8, name: ForkPoolWorker-9, step: 21000, time: 1.7436509209999969
step: 2, name: ForkPoolWorker-3, step: 26000, time: 1.6601091250000053
step: 6, name: ForkPoolWorker-7, step: 23000, time: 1.4440265679999982
step: 3, name: ForkPoolWorker-4, step: 25000, time: 1.5801431109999982
step: 1, name: ForkPoolWorker-2, step: 27000, time: 1.506264582
step: 7, name: ForkPoolWorker-8, step: 22000, time: 1.634600361000004
step: 0, name: ForkPoolWorker-1, step: 36000, time: 1.0735320000000002
step: 5, name: ForkPoolWorker-6, step: 31000, time: 1.2264132520000075
step: 4, name: ForkPoolWorker-5, step: 25000, time: 1.6244505970000063
step: 8, name: ForkPoolWorker-9, step: 22000, time: 1.5915254789999977
step: 2, name: ForkPoolWorker-3, step: 27000, time: 1.5469298350000003
step: 6, name: ForkPoolWorker-7, step: 24000, time: 1.629063948999999
step: 3, name: ForkPoolWorker-4, step: 26000, time: 1.614502010999999
step: 9, name: ForkPoolWorker-10, step: 21000, time: 1.791661296000001
step: 1, name: ForkPoolWorker-2, step: 28000, time: 1.5223361609999984
step: 0, name: ForkPoolWorker-1, step: 37000, time: 1.0975008119999927
step: 5, name: ForkPoolWorker-6, step: 32000, time: 1.2381386469999995
step: 7, name: ForkPoolWorker-8, step: 23000, time: 1.4803870289999992
step: 0, name: ForkPoolWorker-1, step: 38000, time: 1.0681694860000022
step: 4, name: ForkPoolWorker-5, step: 26000, time: 1.6575526139999965
step: 8, name: ForkPoolWorker-9, step: 23000, time: 1.4426645590000007
step: 2, name: ForkPoolWorker-3, step: 28000, time: 1.5619235629999935
step: 3, name: ForkPoolWorker-4, step: 27000, time: 1.5082752719999917
step: 5, name: ForkPoolWorker-6, step: 33000, time: 1.194893964000002
step: 6, name: ForkPoolWorker-7, step: 25000, time: 1.5773265810000083
step: 1, name: ForkPoolWorker-2, step: 29000, time: 1.5085305229999904
step: 9, name: ForkPoolWorker-10, step: 22000, time: 1.6370646829999984
step: 7, name: ForkPoolWorker-8, step: 24000, time: 1.673223581000002
step: 0, name: ForkPoolWorker-1, step: 39000, time: 1.131192511000009
step: 5, name: ForkPoolWorker-6, step: 34000, time: 1.121832525000002
step: 4, name: ForkPoolWorker-5, step: 27000, time: 1.552254407999996
step: 8, name: ForkPoolWorker-9, step: 24000, time: 1.629540188000007
step: 2, name: ForkPoolWorker-3, step: 29000, time: 1.548538225999991
step: 1, name: ForkPoolWorker-2, step: 30000, time: 1.4162317050000013
step: 3, name: ForkPoolWorker-4, step: 28000, time: 1.5242335519999983
step: 9, name: ForkPoolWorker-10, step: 23000, time: 1.479776957999995
step: 6, name: ForkPoolWorker-7, step: 26000, time: 1.612107979000001
step: 0, name: ForkPoolWorker-1, step: 40000, time: 1.0203500399999967
step: 7, name: ForkPoolWorker-8, step: 25000, time: 1.6188490429999973
step: 5, name: ForkPoolWorker-6, step: 35000, time: 1.1108727399999907
step: 4, name: ForkPoolWorker-5, step: 28000, time: 1.5629473940000054
step: 0, name: ForkPoolWorker-1, step: 41000, time: 1.0294358049999914
step: 2, name: ForkPoolWorker-3, step: 30000, time: 1.4109271210000003
step: 1, name: ForkPoolWorker-2, step: 31000, time: 1.4099689189999935
step: 8, name: ForkPoolWorker-9, step: 25000, time: 1.5785483220000032
step: 3, name: ForkPoolWorker-4, step: 29000, time: 1.5111515039999972
step: 6, name: ForkPoolWorker-7, step: 27000, time: 1.5054756830000002
step: 9, name: ForkPoolWorker-10, step: 24000, time: 1.6302782399999955
step: 5, name: ForkPoolWorker-6, step: 36000, time: 1.0878294959999977
step: 7, name: ForkPoolWorker-8, step: 26000, time: 1.6353797830000047
step: 0, name: ForkPoolWorker-1, step: 42000, time: 1.071957298000001
step: 1, name: ForkPoolWorker-2, step: 32000, time: 1.4215592170000093
step: 2, name: ForkPoolWorker-3, step: 31000, time: 1.4345090159999927
step: 4, name: ForkPoolWorker-5, step: 29000, time: 1.512079495000009
step: 3, name: ForkPoolWorker-4, step: 30000, time: 1.4189971450000058
step: 5, name: ForkPoolWorker-6, step: 37000, time: 1.1003680339999988
step: 8, name: ForkPoolWorker-9, step: 26000, time: 1.6139145279999951
step: 6, name: ForkPoolWorker-7, step: 28000, time: 1.5205766210000036
step: 9, name: ForkPoolWorker-10, step: 25000, time: 1.622295125000008
step: 0, name: ForkPoolWorker-1, step: 43000, time: 0.9922512260000076
step: 7, name: ForkPoolWorker-8, step: 27000, time: 1.508428242000008
step: 5, name: ForkPoolWorker-6, step: 38000, time: 1.0756263090000004
step: 1, name: ForkPoolWorker-2, step: 33000, time: 1.3736364920000028
step: 2, name: ForkPoolWorker-3, step: 32000, time: 1.4538891239999998
step: 4, name: ForkPoolWorker-5, step: 30000, time: 1.40992928
step: 3, name: ForkPoolWorker-4, step: 31000, time: 1.4108598119999982
step: 0, name: ForkPoolWorker-1, step: 44000, time: 1.066895166000009
step: 8, name: ForkPoolWorker-9, step: 27000, time: 1.5053318020000006
step: 6, name: ForkPoolWorker-7, step: 29000, time: 1.504100231999999
step: 9, name: ForkPoolWorker-10, step: 26000, time: 1.6614834250000001
step: 5, name: ForkPoolWorker-6, step: 39000, time: 1.149829269999998
step: 7, name: ForkPoolWorker-8, step: 28000, time: 1.525253320999994
step: 1, name: ForkPoolWorker-2, step: 34000, time: 1.2871850629999955
step: 0, name: ForkPoolWorker-1, step: 45000, time: 0.9925174850000076
step: 4, name: ForkPoolWorker-5, step: 31000, time: 1.4033228640000033
step: 2, name: ForkPoolWorker-3, step: 33000, time: 1.406267088000007
step: 3, name: ForkPoolWorker-4, step: 32000, time: 1.4220839959999978
step: 6, name: ForkPoolWorker-7, step: 30000, time: 1.4118287109999983
step: 8, name: ForkPoolWorker-9, step: 28000, time: 1.521088419999998
step: 5, name: ForkPoolWorker-6, step: 40000, time: 1.0362633480000056
step: 0, name: ForkPoolWorker-1, step: 46000, time: 0.9820444399999957
step: 9, name: ForkPoolWorker-10, step: 27000, time: 1.5478905450000013
step: 1, name: ForkPoolWorker-2, step: 35000, time: 1.2768616500000007
step: 7, name: ForkPoolWorker-8, step: 29000, time: 1.509368933999994
step: 2, name: ForkPoolWorker-3, step: 34000, time: 1.3188726919999993
step: 4, name: ForkPoolWorker-5, step: 32000, time: 1.414547404000004
step: 3, name: ForkPoolWorker-4, step: 33000, time: 1.3749919320000004
step: 5, name: ForkPoolWorker-6, step: 41000, time: 1.0486058059999976
step: 0, name: ForkPoolWorker-1, step: 47000, time: 0.9945511170000003
step: 6, name: ForkPoolWorker-7, step: 31000, time: 1.4028474059999922
step: 8, name: ForkPoolWorker-9, step: 29000, time: 1.5027003309999998
step: 1, name: ForkPoolWorker-2, step: 36000, time: 1.2566635880000092
step: 9, name: ForkPoolWorker-10, step: 28000, time: 1.5666581060000055
step: 2, name: ForkPoolWorker-3, step: 35000, time: 1.3071015449999948
step: 7, name: ForkPoolWorker-8, step: 30000, time: 1.417957795999996
step: 0, name: ForkPoolWorker-1, step: 48000, time: 0.8848780169999912
step: 5, name: ForkPoolWorker-6, step: 42000, time: 1.0878046670000003
step: 3, name: ForkPoolWorker-4, step: 34000, time: 1.2895881860000031
step: 4, name: ForkPoolWorker-5, step: 33000, time: 1.3674847669999934
step: 6, name: ForkPoolWorker-7, step: 32000, time: 1.4131272930000023
step: 8, name: ForkPoolWorker-9, step: 30000, time: 1.411165251
step: 0, name: ForkPoolWorker-1, step: 49000, time: 0.8939804609999982
step: 1, name: ForkPoolWorker-2, step: 37000, time: 1.2824362719999982
step: 5, name: ForkPoolWorker-6, step: 43000, time: 0.9975516290000002
step: 2, name: ForkPoolWorker-3, step: 36000, time: 1.2825199229999953
step: 9, name: ForkPoolWorker-10, step: 29000, time: 1.552044066999997
step: 3, name: ForkPoolWorker-4, step: 35000, time: 1.275575516999993
step: 4, name: ForkPoolWorker-5, step: 34000, time: 1.2792007999999981
step: 7, name: ForkPoolWorker-8, step: 31000, time: 1.4176565460000035
step: 0, name: ForkPoolWorker-1, step: 50000, time: 0.9437086389999934
step: 6, name: ForkPoolWorker-7, step: 33000, time: 1.3680206299999895
step: 5, name: ForkPoolWorker-6, step: 44000, time: 1.0701674880000098
step: 8, name: ForkPoolWorker-9, step: 31000, time: 1.405664647000009
step: 1, name: ForkPoolWorker-2, step: 38000, time: 1.245317251000003
step: 2, name: ForkPoolWorker-3, step: 37000, time: 1.2782820400000077
step: 3, name: ForkPoolWorker-4, step: 36000, time: 1.2501213040000039
step: 4, name: ForkPoolWorker-5, step: 35000, time: 1.270449266
step: 9, name: ForkPoolWorker-10, step: 30000, time: 1.413643362000002
step: 0, name: ForkPoolWorker-1, step: 51000, time: 0.9555648359999935
step: 7, name: ForkPoolWorker-8, step: 32000, time: 1.4178397849999982
step: 5, name: ForkPoolWorker-6, step: 45000, time: 0.9933504370000037
step: 6, name: ForkPoolWorker-7, step: 34000, time: 1.2794786799999969
step: 1, name: ForkPoolWorker-2, step: 39000, time: 1.3180232820000128
step: 8, name: ForkPoolWorker-9, step: 32000, time: 1.4137951619999996
step: 0, name: ForkPoolWorker-1, step: 52000, time: 0.9149206640000074
step: 2, name: ForkPoolWorker-3, step: 38000, time: 1.2414384199999944
step: 4, name: ForkPoolWorker-5, step: 36000, time: 1.2488670430000042
step: 3, name: ForkPoolWorker-4, step: 37000, time: 1.2771674789999992
step: 5, name: ForkPoolWorker-6, step: 46000, time: 0.9843414009999947
step: 9, name: ForkPoolWorker-10, step: 31000, time: 1.4078127299999892
step: 7, name: ForkPoolWorker-8, step: 33000, time: 1.3721286799999888
step: 6, name: ForkPoolWorker-7, step: 35000, time: 1.272672503999999
