-mp1.0-sw0.1-mlp0.6-df10-mpps30-msl50
average sequence length: 7.80
max:292, min:4
len_train:40226, len_test:40226, usernum:40226, itemnum:54542
step: 9, name: ForkPoolWorker-10, step: 5000, time: 3.0621169309999985
step: 8, name: ForkPoolWorker-9, step: 5000, time: 3.1209007630000016
step: 0, name: ForkPoolWorker-1, step: 6000, time: 3.040745299000001
step: 3, name: ForkPoolWorker-4, step: 6000, time: 3.049858705000002
step: 1, name: ForkPoolWorker-2, step: 6000, time: 3.113203368999997
step: 7, name: ForkPoolWorker-8, step: 6000, time: 2.4736654440000017
step: 4, name: ForkPoolWorker-5, step: 6000, time: 3.0456687329999994
step: 5, name: ForkPoolWorker-6, step: 6000, time: 2.988181961000002
step: 9, name: ForkPoolWorker-10, step: 6000, time: 2.9985010080000016
step: 8, name: ForkPoolWorker-9, step: 6000, time: 3.0661630650000014
step: 6, name: ForkPoolWorker-7, step: 7000, time: 3.7724706429999983
step: 2, name: ForkPoolWorker-3, step: 7000, time: 4.24481608
step: 7, name: ForkPoolWorker-8, step: 7000, time: 3.9996016049999987
step: 0, name: ForkPoolWorker-1, step: 7000, time: 4.41267384
step: 3, name: ForkPoolWorker-4, step: 7000, time: 4.3771127629999995
step: 1, name: ForkPoolWorker-2, step: 7000, time: 4.448235156999999
step: 5, name: ForkPoolWorker-6, step: 7000, time: 3.8688265180000023
step: 4, name: ForkPoolWorker-5, step: 7000, time: 4.3674786569999995
step: 6, name: ForkPoolWorker-7, step: 8000, time: 2.9458275080000007
step: 9, name: ForkPoolWorker-10, step: 7000, time: 4.406330177000001
step: 2, name: ForkPoolWorker-3, step: 8000, time: 3.4291214009999997
step: 8, name: ForkPoolWorker-9, step: 7000, time: 4.482620776000001
step: 7, name: ForkPoolWorker-8, step: 8000, time: 3.425964027999999
step: 5, name: ForkPoolWorker-6, step: 8000, time: 2.8805287429999993
step: 0, name: ForkPoolWorker-1, step: 8000, time: 3.4332613619999997
step: 3, name: ForkPoolWorker-4, step: 8000, time: 3.4276721799999983
step: 1, name: ForkPoolWorker-2, step: 8000, time: 3.514281643999997
step: 4, name: ForkPoolWorker-5, step: 8000, time: 3.439878542999999
step: 6, name: ForkPoolWorker-7, step: 9000, time: 3.3078289030000008
step: 9, name: ForkPoolWorker-10, step: 8000, time: 3.4678678890000008
step: 8, name: ForkPoolWorker-9, step: 8000, time: 3.5435272599999976
step: 2, name: ForkPoolWorker-3, step: 9000, time: 3.8584347490000006
step: 5, name: ForkPoolWorker-6, step: 9000, time: 3.123215744000003
step: 6, name: ForkPoolWorker-7, step: 10000, time: 3.1104509090000008
step: 7, name: ForkPoolWorker-8, step: 9000, time: 3.8286398130000023
step: 0, name: ForkPoolWorker-1, step: 9000, time: 3.8292234040000004
step: 3, name: ForkPoolWorker-4, step: 9000, time: 3.8206124899999985
step: 1, name: ForkPoolWorker-2, step: 9000, time: 3.904325815
step: 4, name: ForkPoolWorker-5, step: 9000, time: 3.817217049
step: 9, name: ForkPoolWorker-10, step: 9000, time: 3.8488215080000003
step: 2, name: ForkPoolWorker-3, step: 10000, time: 3.6119454489999967
step: 5, name: ForkPoolWorker-6, step: 10000, time: 2.975595977000001
step: 8, name: ForkPoolWorker-9, step: 9000, time: 3.9122637599999983
step: 6, name: ForkPoolWorker-7, step: 11000, time: 2.8312758659999986
step: 7, name: ForkPoolWorker-8, step: 10000, time: 3.604271362000002
step: 0, name: ForkPoolWorker-1, step: 10000, time: 3.656103292000001
step: 3, name: ForkPoolWorker-4, step: 10000, time: 3.607614965
step: 1, name: ForkPoolWorker-2, step: 10000, time: 3.7095787789999974
step: 4, name: ForkPoolWorker-5, step: 10000, time: 3.647665696999997
step: 5, name: ForkPoolWorker-6, step: 11000, time: 2.7231668589999956
step: 2, name: ForkPoolWorker-3, step: 11000, time: 3.318944430000002
step: 9, name: ForkPoolWorker-10, step: 10000, time: 3.696220682
step: 6, name: ForkPoolWorker-7, step: 12000, time: 2.945641787999996
step: 8, name: ForkPoolWorker-9, step: 10000, time: 3.7525639830000017
step: 7, name: ForkPoolWorker-8, step: 11000, time: 3.3169358300000056
step: 3, name: ForkPoolWorker-4, step: 11000, time: 3.338756212
step: 0, name: ForkPoolWorker-1, step: 11000, time: 3.359710333999999
step: 1, name: ForkPoolWorker-2, step: 11000, time: 3.020633871000001
step: 4, name: ForkPoolWorker-5, step: 11000, time: 3.337486921
step: 5, name: ForkPoolWorker-6, step: 12000, time: 3.3630064550000043
step: 9, name: ForkPoolWorker-10, step: 11000, time: 3.342968413999998
step: 6, name: ForkPoolWorker-7, step: 13000, time: 3.0368783800000045
step: 2, name: ForkPoolWorker-3, step: 12000, time: 3.376046252000002
step: 8, name: ForkPoolWorker-9, step: 11000, time: 3.353515369
step: 7, name: ForkPoolWorker-8, step: 12000, time: 3.275892358
step: 1, name: ForkPoolWorker-2, step: 12000, time: 2.9469406010000014
step: 3, name: ForkPoolWorker-4, step: 12000, time: 3.374658740000001
step: 0, name: ForkPoolWorker-1, step: 12000, time: 3.4642646890000037
step: 4, name: ForkPoolWorker-5, step: 12000, time: 3.3899736480000016
step: 5, name: ForkPoolWorker-6, step: 13000, time: 3.562845793000001
step: 9, name: ForkPoolWorker-10, step: 12000, time: 3.381385833000003
step: 2, name: ForkPoolWorker-3, step: 13000, time: 3.4594371259999974
step: 6, name: ForkPoolWorker-7, step: 14000, time: 3.531407053999999
step: 8, name: ForkPoolWorker-9, step: 12000, time: 3.3946235809999976
step: 3, name: ForkPoolWorker-4, step: 13000, time: 2.867945517999999
step: 7, name: ForkPoolWorker-8, step: 13000, time: 3.465814109
step: 1, name: ForkPoolWorker-2, step: 13000, time: 3.5107929739999975
step: 0, name: ForkPoolWorker-1, step: 13000, time: 3.5500682469999987
step: 4, name: ForkPoolWorker-5, step: 13000, time: 3.5178885270000038
step: 6, name: ForkPoolWorker-7, step: 15000, time: 3.187064939999999
step: 9, name: ForkPoolWorker-10, step: 13000, time: 3.4759954949999994
step: 5, name: ForkPoolWorker-6, step: 14000, time: 4.020107697
step: 8, name: ForkPoolWorker-9, step: 13000, time: 3.4958657849999994
step: 2, name: ForkPoolWorker-3, step: 14000, time: 4.0837788720000034
step: 3, name: ForkPoolWorker-4, step: 14000, time: 3.6528923509999984
step: 7, name: ForkPoolWorker-8, step: 14000, time: 4.0103320210000035
step: 1, name: ForkPoolWorker-2, step: 14000, time: 4.005165702999996
step: 0, name: ForkPoolWorker-1, step: 14000, time: 3.8625607829999993
step: 6, name: ForkPoolWorker-7, step: 16000, time: 2.7287749389999973
step: 4, name: ForkPoolWorker-5, step: 14000, time: 4.0111319330000015
step: 5, name: ForkPoolWorker-6, step: 15000, time: 2.981935928999995
step: 9, name: ForkPoolWorker-10, step: 14000, time: 3.9639720480000022
step: 2, name: ForkPoolWorker-3, step: 15000, time: 3.583527754000002
step: 8, name: ForkPoolWorker-9, step: 14000, time: 3.992579974999998
step: 3, name: ForkPoolWorker-4, step: 15000, time: 3.614795006999998
step: 6, name: ForkPoolWorker-7, step: 17000, time: 2.8451737649999984
step: 1, name: ForkPoolWorker-2, step: 15000, time: 3.474216182999996
step: 7, name: ForkPoolWorker-8, step: 15000, time: 3.623518175000001
step: 0, name: ForkPoolWorker-1, step: 15000, time: 3.698914495000004
step: 5, name: ForkPoolWorker-6, step: 16000, time: 2.810562796999996
step: 4, name: ForkPoolWorker-5, step: 15000, time: 3.664465628000002
step: 2, name: ForkPoolWorker-3, step: 16000, time: 3.181114626000003
step: 9, name: ForkPoolWorker-10, step: 15000, time: 3.709459430999999
step: 3, name: ForkPoolWorker-4, step: 16000, time: 3.249153272000001
step: 1, name: ForkPoolWorker-2, step: 16000, time: 2.6675044690000007
step: 6, name: ForkPoolWorker-7, step: 18000, time: 2.8655253959999953
step: 8, name: ForkPoolWorker-9, step: 15000, time: 3.7688176030000022
step: 7, name: ForkPoolWorker-8, step: 16000, time: 3.2321454830000036
step: 0, name: ForkPoolWorker-1, step: 16000, time: 3.2632886700000014
step: 5, name: ForkPoolWorker-6, step: 17000, time: 3.407199286000001
step: 4, name: ForkPoolWorker-5, step: 16000, time: 3.278396979
step: 2, name: ForkPoolWorker-3, step: 17000, time: 3.346593764000005
step: 9, name: ForkPoolWorker-10, step: 16000, time: 3.2959595469999954
step: 1, name: ForkPoolWorker-2, step: 17000, time: 2.785267071
step: 6, name: ForkPoolWorker-7, step: 19000, time: 3.0610514890000005
step: 3, name: ForkPoolWorker-4, step: 17000, time: 3.3671872460000003
step: 8, name: ForkPoolWorker-9, step: 16000, time: 3.2993551990000043
step: 7, name: ForkPoolWorker-8, step: 17000, time: 3.3401168010000006
step: 0, name: ForkPoolWorker-1, step: 17000, time: 3.336896828999997
step: 5, name: ForkPoolWorker-6, step: 18000, time: 3.322556671000001
step: 4, name: ForkPoolWorker-5, step: 17000, time: 3.3421107309999982
step: 1, name: ForkPoolWorker-2, step: 18000, time: 2.7677204149999994
step: 2, name: ForkPoolWorker-3, step: 18000, time: 3.2823162710000062
step: 6, name: ForkPoolWorker-7, step: 20000, time: 2.7394246169999974
step: 9, name: ForkPoolWorker-10, step: 17000, time: 3.369519466
step: 3, name: ForkPoolWorker-4, step: 18000, time: 3.2899516940000026
step: 8, name: ForkPoolWorker-9, step: 17000, time: 3.3997291649999966
step: 7, name: ForkPoolWorker-8, step: 18000, time: 3.298345687000001
step: 0, name: ForkPoolWorker-1, step: 18000, time: 3.279531089999999
step: 5, name: ForkPoolWorker-6, step: 19000, time: 3.5964267590000034
step: 4, name: ForkPoolWorker-5, step: 18000, time: 3.3173279780000016
step: 1, name: ForkPoolWorker-2, step: 19000, time: 2.9317519989999994
step: 6, name: ForkPoolWorker-7, step: 21000, time: 2.734122484000004
step: 2, name: ForkPoolWorker-3, step: 19000, time: 3.5401402090000005
step: 9, name: ForkPoolWorker-10, step: 18000, time: 3.333061748999995
step: 3, name: ForkPoolWorker-4, step: 19000, time: 3.5482825639999973
step: 8, name: ForkPoolWorker-9, step: 18000, time: 3.376485572
step: 7, name: ForkPoolWorker-8, step: 19000, time: 3.532594814999996
step: 1, name: ForkPoolWorker-2, step: 20000, time: 2.602977942999992
step: 0, name: ForkPoolWorker-1, step: 19000, time: 3.520422748999998
step: 6, name: ForkPoolWorker-7, step: 22000, time: 2.720261377
step: 5, name: ForkPoolWorker-6, step: 20000, time: 3.201988837000002
step: 4, name: ForkPoolWorker-5, step: 19000, time: 3.5407993900000037
step: 2, name: ForkPoolWorker-3, step: 20000, time: 3.1606855029999963
step: 9, name: ForkPoolWorker-10, step: 19000, time: 3.553705975000007
step: 3, name: ForkPoolWorker-4, step: 20000, time: 3.1713738389999975
step: 1, name: ForkPoolWorker-2, step: 21000, time: 2.6327343410000026
step: 8, name: ForkPoolWorker-9, step: 19000, time: 3.5940298089999985
step: 7, name: ForkPoolWorker-8, step: 20000, time: 3.1838830069999915
step: 6, name: ForkPoolWorker-7, step: 23000, time: 2.7505441750000017
step: 0, name: ForkPoolWorker-1, step: 20000, time: 3.1844405270000067
step: 5, name: ForkPoolWorker-6, step: 21000, time: 3.1858620869999896
step: 4, name: ForkPoolWorker-5, step: 20000, time: 3.2570853559999904
step: 2, name: ForkPoolWorker-3, step: 21000, time: 3.1519275590000007
step: 9, name: ForkPoolWorker-10, step: 20000, time: 3.200213396999999
step: 3, name: ForkPoolWorker-4, step: 21000, time: 3.158977562000004
step: 1, name: ForkPoolWorker-2, step: 22000, time: 2.9242739080000035
step: 8, name: ForkPoolWorker-9, step: 20000, time: 3.2312234510000053
step: 6, name: ForkPoolWorker-7, step: 24000, time: 3.0560485700000015
step: 7, name: ForkPoolWorker-8, step: 21000, time: 3.190612090000002
step: 0, name: ForkPoolWorker-1, step: 21000, time: 3.0342750750000107
step: 5, name: ForkPoolWorker-6, step: 22000, time: 3.1525111010000018
step: 4, name: ForkPoolWorker-5, step: 21000, time: 3.2318683330000084
step: 2, name: ForkPoolWorker-3, step: 22000, time: 3.1454750569999987
step: 3, name: ForkPoolWorker-4, step: 22000, time: 2.7509687520000057
step: 9, name: ForkPoolWorker-10, step: 21000, time: 3.184862555999999
step: 1, name: ForkPoolWorker-2, step: 23000, time: 3.179761634000002
step: 0, name: ForkPoolWorker-1, step: 22000, time: 2.6413111650000047
step: 8, name: ForkPoolWorker-9, step: 21000, time: 3.216299054000004
step: 7, name: ForkPoolWorker-8, step: 22000, time: 3.1964887540000007
step: 6, name: ForkPoolWorker-7, step: 25000, time: 3.446272975999989
step: 5, name: ForkPoolWorker-6, step: 23000, time: 3.206933328000005
step: 4, name: ForkPoolWorker-5, step: 22000, time: 3.212210591999991
step: 3, name: ForkPoolWorker-4, step: 23000, time: 2.749933980999998
step: 2, name: ForkPoolWorker-3, step: 23000, time: 3.1854613470000004
step: 9, name: ForkPoolWorker-10, step: 22000, time: 3.1687399289999973
step: 0, name: ForkPoolWorker-1, step: 23000, time: 2.668735497
step: 1, name: ForkPoolWorker-2, step: 24000, time: 3.122343594
step: 8, name: ForkPoolWorker-9, step: 22000, time: 3.1850116579999934
step: 7, name: ForkPoolWorker-8, step: 23000, time: 3.227218698999991
step: 5, name: ForkPoolWorker-6, step: 24000, time: 3.181689076000012
step: 6, name: ForkPoolWorker-7, step: 26000, time: 3.577411351000009
step: 3, name: ForkPoolWorker-4, step: 24000, time: 2.7102682929999986
step: 4, name: ForkPoolWorker-5, step: 23000, time: 3.2478579320000023
step: 2, name: ForkPoolWorker-3, step: 24000, time: 3.105715864000004
step: 0, name: ForkPoolWorker-1, step: 24000, time: 2.615075810999997
step: 9, name: ForkPoolWorker-10, step: 23000, time: 3.2233496990000106
step: 1, name: ForkPoolWorker-2, step: 25000, time: 3.358206472000006
step: 8, name: ForkPoolWorker-9, step: 23000, time: 3.0981591910000077
step: 7, name: ForkPoolWorker-8, step: 24000, time: 3.1552684319999997
step: 6, name: ForkPoolWorker-7, step: 27000, time: 3.2468257729999976
step: 5, name: ForkPoolWorker-6, step: 25000, time: 3.3989791159999925
step: 3, name: ForkPoolWorker-4, step: 25000, time: 2.9039557570000056
step: 4, name: ForkPoolWorker-5, step: 24000, time: 3.1700532179999925
step: 2, name: ForkPoolWorker-3, step: 25000, time: 3.327932903000004
step: 0, name: ForkPoolWorker-1, step: 25000, time: 3.194140113000003
step: 9, name: ForkPoolWorker-10, step: 24000, time: 3.135185031000006
step: 1, name: ForkPoolWorker-2, step: 26000, time: 3.156993402000012
step: 8, name: ForkPoolWorker-9, step: 24000, time: 3.049168454000011
step: 7, name: ForkPoolWorker-8, step: 25000, time: 3.3889750780000014
step: 6, name: ForkPoolWorker-7, step: 28000, time: 2.9871838990000015
step: 3, name: ForkPoolWorker-4, step: 26000, time: 2.981463106999996
step: 5, name: ForkPoolWorker-6, step: 26000, time: 3.4897821120000003
step: 4, name: ForkPoolWorker-5, step: 25000, time: 3.398336260999997
step: 0, name: ForkPoolWorker-1, step: 26000, time: 2.863707794000007
step: 2, name: ForkPoolWorker-3, step: 26000, time: 3.4285759280000008
step: 9, name: ForkPoolWorker-10, step: 25000, time: 3.3675875349999984
step: 1, name: ForkPoolWorker-2, step: 27000, time: 3.160584275000005
step: 8, name: ForkPoolWorker-9, step: 25000, time: 3.3749255589999905
step: 3, name: ForkPoolWorker-4, step: 27000, time: 2.734293293999997
step: 6, name: ForkPoolWorker-7, step: 29000, time: 3.078359470999999
step: 7, name: ForkPoolWorker-8, step: 26000, time: 3.5001366270000034
step: 0, name: ForkPoolWorker-1, step: 27000, time: 2.6319842899999912
step: 5, name: ForkPoolWorker-6, step: 27000, time: 3.203372536999993
step: 4, name: ForkPoolWorker-5, step: 26000, time: 3.535533596999997
step: 2, name: ForkPoolWorker-3, step: 27000, time: 3.1737975610000007
step: 1, name: ForkPoolWorker-2, step: 28000, time: 2.9618185979999936
step: 9, name: ForkPoolWorker-10, step: 26000, time: 3.5072596119999986
step: 3, name: ForkPoolWorker-4, step: 28000, time: 2.5678568550000023
step: 8, name: ForkPoolWorker-9, step: 26000, time: 3.353147698000001
step: 0, name: ForkPoolWorker-1, step: 28000, time: 2.7050028190000006
step: 6, name: ForkPoolWorker-7, step: 30000, time: 3.2419379589999977
step: 7, name: ForkPoolWorker-8, step: 27000, time: 3.227021890000003
step: 5, name: ForkPoolWorker-6, step: 28000, time: 3.0474713450000053
step: 2, name: ForkPoolWorker-3, step: 28000, time: 2.974020385000003
step: 4, name: ForkPoolWorker-5, step: 27000, time: 3.2505815940000105
step: 3, name: ForkPoolWorker-4, step: 29000, time: 2.648764899999989
step: 1, name: ForkPoolWorker-2, step: 29000, time: 3.0758187280000016
step: 9, name: ForkPoolWorker-10, step: 27000, time: 3.2279243109999953
step: 8, name: ForkPoolWorker-9, step: 27000, time: 2.6628392770000033
step: 6, name: ForkPoolWorker-7, step: 31000, time: 3.0569792790000037
step: 0, name: ForkPoolWorker-1, step: 29000, time: 3.140142843999996
step: 7, name: ForkPoolWorker-8, step: 28000, time: 3.013517225000001
step: 5, name: ForkPoolWorker-6, step: 29000, time: 3.1462933859999964
step: 2, name: ForkPoolWorker-3, step: 29000, time: 3.073800128000002
step: 4, name: ForkPoolWorker-5, step: 28000, time: 3.037448187999999
step: 3, name: ForkPoolWorker-4, step: 30000, time: 2.7489628029999977
step: 8, name: ForkPoolWorker-9, step: 28000, time: 2.5887886769999966
step: 1, name: ForkPoolWorker-2, step: 30000, time: 3.183021599
step: 9, name: ForkPoolWorker-10, step: 28000, time: 2.9990778589999962
step: 6, name: ForkPoolWorker-7, step: 32000, time: 3.028856984000001
step: 0, name: ForkPoolWorker-1, step: 30000, time: 2.993337115999992
step: 7, name: ForkPoolWorker-8, step: 29000, time: 3.0944758990000025
step: 5, name: ForkPoolWorker-6, step: 30000, time: 2.9601221759999987
step: 3, name: ForkPoolWorker-4, step: 31000, time: 2.564678164
step: 4, name: ForkPoolWorker-5, step: 29000, time: 3.1101303890000054
step: 2, name: ForkPoolWorker-3, step: 30000, time: 3.20945844500001
step: 8, name: ForkPoolWorker-9, step: 29000, time: 3.089060756000009
step: 1, name: ForkPoolWorker-2, step: 31000, time: 2.9868220920000113
step: 9, name: ForkPoolWorker-10, step: 29000, time: 3.1110683879999925
step: 6, name: ForkPoolWorker-7, step: 33000, time: 3.015819037
step: 0, name: ForkPoolWorker-1, step: 31000, time: 3.0242915409999966
step: 5, name: ForkPoolWorker-6, step: 31000, time: 2.504030600000007
step: 7, name: ForkPoolWorker-8, step: 30000, time: 3.1888812999999914
step: 3, name: ForkPoolWorker-4, step: 32000, time: 2.5330976350000043
step: 2, name: ForkPoolWorker-3, step: 31000, time: 3.0343682470000033
step: 4, name: ForkPoolWorker-5, step: 30000, time: 3.2380854270000015
step: 1, name: ForkPoolWorker-2, step: 32000, time: 2.9898584720000088
step: 8, name: ForkPoolWorker-9, step: 30000, time: 3.226474471000003
step: 9, name: ForkPoolWorker-10, step: 30000, time: 3.236994757000005
step: 5, name: ForkPoolWorker-6, step: 32000, time: 2.515188604000002
step: 6, name: ForkPoolWorker-7, step: 34000, time: 2.892238379999995
step: 3, name: ForkPoolWorker-4, step: 33000, time: 2.4944311040000002
step: 0, name: ForkPoolWorker-1, step: 32000, time: 3.03662605800001
step: 7, name: ForkPoolWorker-8, step: 31000, time: 3.0031267999999898
step: 2, name: ForkPoolWorker-3, step: 32000, time: 3.0588761190000042
step: 4, name: ForkPoolWorker-5, step: 31000, time: 3.0343371270000006
step: 1, name: ForkPoolWorker-2, step: 33000, time: 3.006607282999994
step: 5, name: ForkPoolWorker-6, step: 33000, time: 2.5312905450000045
step: 8, name: ForkPoolWorker-9, step: 31000, time: 3.035012088000002
step: 3, name: ForkPoolWorker-4, step: 34000, time: 2.477035946000001
step: 9, name: ForkPoolWorker-10, step: 31000, time: 3.0650413639999954
step: 6, name: ForkPoolWorker-7, step: 35000, time: 2.982916759999995
step: 0, name: ForkPoolWorker-1, step: 33000, time: 3.0556148980000017
step: 7, name: ForkPoolWorker-8, step: 32000, time: 3.020683047999995
step: 5, name: ForkPoolWorker-6, step: 34000, time: 2.4185710950000043
step: 2, name: ForkPoolWorker-3, step: 33000, time: 3.0661141749999956
step: 4, name: ForkPoolWorker-5, step: 32000, time: 3.0470450830000004
step: 3, name: ForkPoolWorker-4, step: 35000, time: 2.400675475
step: 1, name: ForkPoolWorker-2, step: 34000, time: 2.899470743000009
step: 8, name: ForkPoolWorker-9, step: 32000, time: 3.0398865100000023
step: 9, name: ForkPoolWorker-10, step: 32000, time: 3.0625662919999996
step: 6, name: ForkPoolWorker-7, step: 36000, time: 2.9699723320000118
step: 0, name: ForkPoolWorker-1, step: 34000, time: 2.9573297839999952
step: 7, name: ForkPoolWorker-8, step: 33000, time: 3.030727025999994
step: 5, name: ForkPoolWorker-6, step: 35000, time: 2.8051168739999923
step: 3, name: ForkPoolWorker-4, step: 36000, time: 2.474438515000003
step: 4, name: ForkPoolWorker-5, step: 33000, time: 2.753988257000003
step: 2, name: ForkPoolWorker-3, step: 34000, time: 2.962196379000005
step: 1, name: ForkPoolWorker-2, step: 35000, time: 2.8876528289999897
step: 8, name: ForkPoolWorker-9, step: 33000, time: 3.014549776999999
step: 9, name: ForkPoolWorker-10, step: 33000, time: 3.042048801000007
step: 6, name: ForkPoolWorker-7, step: 37000, time: 3.197148288000008
step: 0, name: ForkPoolWorker-1, step: 35000, time: 2.9832839500000006
step: 7, name: ForkPoolWorker-8, step: 34000, time: 2.6825253269999934
step: 3, name: ForkPoolWorker-4, step: 37000, time: 2.6151860399999975
step: 5, name: ForkPoolWorker-6, step: 36000, time: 2.9042361770000014
step: 1, name: ForkPoolWorker-2, step: 36000, time: 2.5757280400000013
step: 4, name: ForkPoolWorker-5, step: 34000, time: 2.9324842240000066
step: 2, name: ForkPoolWorker-3, step: 35000, time: 2.9843392909999977
step: 8, name: ForkPoolWorker-9, step: 34000, time: 2.899915883999995
step: 0, name: ForkPoolWorker-1, step: 36000, time: 2.4881954020000023
step: 9, name: ForkPoolWorker-10, step: 34000, time: 2.9288031899999964
step: 7, name: ForkPoolWorker-8, step: 35000, time: 2.9544335049999972
step: 6, name: ForkPoolWorker-7, step: 38000, time: 3.0450687840000086
step: 3, name: ForkPoolWorker-4, step: 38000, time: 2.5073812329999896
step: 5, name: ForkPoolWorker-6, step: 37000, time: 3.1133831089999973
step: 4, name: ForkPoolWorker-5, step: 35000, time: 2.9726807640000033
step: 1, name: ForkPoolWorker-2, step: 37000, time: 3.1257404339999937
step: 2, name: ForkPoolWorker-3, step: 36000, time: 2.923658515999989
step: 8, name: ForkPoolWorker-9, step: 35000, time: 2.941623327000002
step: 0, name: ForkPoolWorker-1, step: 37000, time: 2.6283345389999937
step: 9, name: ForkPoolWorker-10, step: 35000, time: 2.987674572000003
step: 7, name: ForkPoolWorker-8, step: 36000, time: 2.925334018000001
step: 3, name: ForkPoolWorker-4, step: 39000, time: 2.4651450890000035
step: 6, name: ForkPoolWorker-7, step: 39000, time: 2.9193551559999946
step: 4, name: ForkPoolWorker-5, step: 36000, time: 2.92376920800001
step: 5, name: ForkPoolWorker-6, step: 38000, time: 2.99351270599999
step: 1, name: ForkPoolWorker-2, step: 38000, time: 3.0068723529999914
step: 0, name: ForkPoolWorker-1, step: 38000, time: 2.505400972000004
step: 2, name: ForkPoolWorker-3, step: 37000, time: 3.1609381650000046
step: 8, name: ForkPoolWorker-9, step: 36000, time: 2.8862192069999963
step: 9, name: ForkPoolWorker-10, step: 36000, time: 2.761371438999987
step: 3, name: ForkPoolWorker-4, step: 40000, time: 2.8774159430000026
step: 7, name: ForkPoolWorker-8, step: 37000, time: 3.1230076740000072
step: 6, name: ForkPoolWorker-7, step: 40000, time: 3.3938921400000055
step: 5, name: ForkPoolWorker-6, step: 39000, time: 2.796205149000002
step: 1, name: ForkPoolWorker-2, step: 39000, time: 2.785239653000005
step: 4, name: ForkPoolWorker-5, step: 37000, time: 3.072263059000008
step: 0, name: ForkPoolWorker-1, step: 39000, time: 2.7716604460000127
