-mp1.0-sw0.1-mlp0.6-df10-mpps30-msl50
average sequence length: 7.80
max:292, min:4
len_train:40226, len_test:40226, usernum:40226, itemnum:54542
step: 8, name: ForkPoolWorker-9, step: 5000, time: 3.068302405999999
step: 9, name: ForkPoolWorker-10, step: 5000, time: 3.075622031
step: 0, name: ForkPoolWorker-1, step: 6000, time: 3.053585765000001
step: 6, name: ForkPoolWorker-7, step: 6000, time: 2.4901843429999992
step: 2, name: ForkPoolWorker-3, step: 6000, time: 3.051658286000002
step: 5, name: ForkPoolWorker-6, step: 6000, time: 3.012969105
step: 4, name: ForkPoolWorker-5, step: 6000, time: 3.059728921999998
step: 7, name: ForkPoolWorker-8, step: 6000, time: 3.018685858999998
step: 3, name: ForkPoolWorker-4, step: 7000, time: 3.8296312959999987
step: 8, name: ForkPoolWorker-9, step: 6000, time: 3.000697258999999
step: 9, name: ForkPoolWorker-10, step: 6000, time: 3.0303288339999987
step: 1, name: ForkPoolWorker-2, step: 7000, time: 4.045557851000002
step: 0, name: ForkPoolWorker-1, step: 7000, time: 4.491140344999998
step: 6, name: ForkPoolWorker-7, step: 7000, time: 4.240557966000001
step: 3, name: ForkPoolWorker-4, step: 8000, time: 2.9469923209999997
step: 2, name: ForkPoolWorker-3, step: 7000, time: 4.498028608000002
step: 5, name: ForkPoolWorker-6, step: 7000, time: 4.379701503
step: 1, name: ForkPoolWorker-2, step: 8000, time: 2.8247527249999997
step: 4, name: ForkPoolWorker-5, step: 7000, time: 4.442877656
step: 7, name: ForkPoolWorker-8, step: 7000, time: 4.386224476999999
step: 8, name: ForkPoolWorker-9, step: 7000, time: 4.401210585000001
step: 9, name: ForkPoolWorker-10, step: 7000, time: 4.438471244999999
step: 0, name: ForkPoolWorker-1, step: 8000, time: 3.530085692
step: 3, name: ForkPoolWorker-4, step: 9000, time: 3.324088333999999
step: 6, name: ForkPoolWorker-7, step: 8000, time: 3.450711552999998
step: 4, name: ForkPoolWorker-5, step: 8000, time: 2.868078436000001
step: 2, name: ForkPoolWorker-3, step: 8000, time: 3.5427382620000003
step: 5, name: ForkPoolWorker-6, step: 8000, time: 3.4571441059999977
step: 7, name: ForkPoolWorker-8, step: 8000, time: 3.4612339170000013
step: 1, name: ForkPoolWorker-2, step: 9000, time: 3.8286094860000013
step: 8, name: ForkPoolWorker-9, step: 8000, time: 3.4721261230000025
step: 9, name: ForkPoolWorker-10, step: 8000, time: 3.462642569
step: 0, name: ForkPoolWorker-1, step: 9000, time: 3.9142215229999984
step: 3, name: ForkPoolWorker-4, step: 10000, time: 3.154497483
step: 4, name: ForkPoolWorker-5, step: 9000, time: 3.1634611680000013
step: 6, name: ForkPoolWorker-7, step: 9000, time: 3.8554337600000004
step: 2, name: ForkPoolWorker-3, step: 9000, time: 3.8688409979999996
step: 5, name: ForkPoolWorker-6, step: 9000, time: 3.8434971450000006
step: 1, name: ForkPoolWorker-2, step: 10000, time: 3.6515041189999984
step: 7, name: ForkPoolWorker-8, step: 9000, time: 3.8419921040000027
step: 8, name: ForkPoolWorker-9, step: 9000, time: 3.8343751689999976
step: 9, name: ForkPoolWorker-10, step: 9000, time: 3.8538569880000004
step: 3, name: ForkPoolWorker-4, step: 11000, time: 2.837894599000002
step: 4, name: ForkPoolWorker-5, step: 10000, time: 2.9899080609999977
step: 0, name: ForkPoolWorker-1, step: 10000, time: 3.6180165409999994
step: 6, name: ForkPoolWorker-7, step: 10000, time: 3.624123193999999
step: 2, name: ForkPoolWorker-3, step: 10000, time: 3.6390531410000015
step: 5, name: ForkPoolWorker-6, step: 10000, time: 3.650362269000002
step: 1, name: ForkPoolWorker-2, step: 11000, time: 3.3342108470000014
step: 7, name: ForkPoolWorker-8, step: 10000, time: 3.6671251179999977
step: 3, name: ForkPoolWorker-4, step: 12000, time: 2.9404946160000023
step: 8, name: ForkPoolWorker-9, step: 10000, time: 3.6757271299999985
step: 4, name: ForkPoolWorker-5, step: 11000, time: 2.8763690010000005
step: 9, name: ForkPoolWorker-10, step: 10000, time: 3.6923591820000006
step: 0, name: ForkPoolWorker-1, step: 11000, time: 3.338261808999995
step: 6, name: ForkPoolWorker-7, step: 11000, time: 3.343522962999998
step: 2, name: ForkPoolWorker-3, step: 11000, time: 2.8911577099999946
step: 5, name: ForkPoolWorker-6, step: 11000, time: 3.355872452
step: 1, name: ForkPoolWorker-2, step: 12000, time: 3.424838508999997
step: 3, name: ForkPoolWorker-4, step: 13000, time: 3.069449075999998
step: 7, name: ForkPoolWorker-8, step: 11000, time: 3.357940142000004
step: 8, name: ForkPoolWorker-9, step: 11000, time: 3.356114112
step: 9, name: ForkPoolWorker-10, step: 11000, time: 3.352419648999998
step: 4, name: ForkPoolWorker-5, step: 12000, time: 3.4340059739999944
step: 0, name: ForkPoolWorker-1, step: 12000, time: 3.444430468
step: 2, name: ForkPoolWorker-3, step: 12000, time: 2.8080549649999966
step: 6, name: ForkPoolWorker-7, step: 12000, time: 3.4005039850000003
step: 5, name: ForkPoolWorker-6, step: 12000, time: 3.4049820870000005
step: 1, name: ForkPoolWorker-2, step: 13000, time: 3.5199549300000044
step: 7, name: ForkPoolWorker-8, step: 12000, time: 3.390003757999999
step: 3, name: ForkPoolWorker-4, step: 14000, time: 3.5760208490000025
step: 8, name: ForkPoolWorker-9, step: 12000, time: 3.3945871399999987
step: 9, name: ForkPoolWorker-10, step: 12000, time: 3.379856892999996
step: 4, name: ForkPoolWorker-5, step: 13000, time: 3.578236751999995
step: 2, name: ForkPoolWorker-3, step: 13000, time: 2.885158507
step: 0, name: ForkPoolWorker-1, step: 13000, time: 3.591954127000001
step: 6, name: ForkPoolWorker-7, step: 13000, time: 3.4791809680000014
step: 5, name: ForkPoolWorker-6, step: 13000, time: 3.484270380000005
step: 3, name: ForkPoolWorker-4, step: 15000, time: 3.2077486899999954
step: 7, name: ForkPoolWorker-8, step: 13000, time: 3.491850623000005
step: 1, name: ForkPoolWorker-2, step: 14000, time: 4.077439769999998
step: 8, name: ForkPoolWorker-9, step: 13000, time: 3.492729555000004
step: 9, name: ForkPoolWorker-10, step: 13000, time: 3.426024038999998
step: 2, name: ForkPoolWorker-3, step: 14000, time: 3.3385147200000063
step: 4, name: ForkPoolWorker-5, step: 14000, time: 4.140190142000002
step: 0, name: ForkPoolWorker-1, step: 14000, time: 4.081605803000002
step: 3, name: ForkPoolWorker-4, step: 16000, time: 2.747086922000001
step: 6, name: ForkPoolWorker-7, step: 14000, time: 4.049534985000001
step: 5, name: ForkPoolWorker-6, step: 14000, time: 4.026918703
step: 1, name: ForkPoolWorker-2, step: 15000, time: 3.6559469909999933
step: 7, name: ForkPoolWorker-8, step: 14000, time: 3.975475394
step: 2, name: ForkPoolWorker-3, step: 15000, time: 3.132545529000005
step: 8, name: ForkPoolWorker-9, step: 14000, time: 3.991906922999995
step: 9, name: ForkPoolWorker-10, step: 14000, time: 4.047777150000002
step: 4, name: ForkPoolWorker-5, step: 15000, time: 3.624984935999997
step: 3, name: ForkPoolWorker-4, step: 17000, time: 2.8522984679999936
step: 0, name: ForkPoolWorker-1, step: 15000, time: 3.2553461560000017
step: 6, name: ForkPoolWorker-7, step: 15000, time: 3.617019940000006
step: 1, name: ForkPoolWorker-2, step: 16000, time: 3.151438900999999
step: 5, name: ForkPoolWorker-6, step: 15000, time: 3.6671227970000047
step: 2, name: ForkPoolWorker-3, step: 16000, time: 3.209764950999997
step: 7, name: ForkPoolWorker-8, step: 15000, time: 3.7414073790000018
step: 0, name: ForkPoolWorker-1, step: 16000, time: 2.670786340999996
step: 8, name: ForkPoolWorker-9, step: 15000, time: 3.7169776440000035
step: 3, name: ForkPoolWorker-4, step: 18000, time: 2.864924227000003
step: 9, name: ForkPoolWorker-10, step: 15000, time: 3.7133417749999964
step: 4, name: ForkPoolWorker-5, step: 16000, time: 3.2384873270000014
step: 6, name: ForkPoolWorker-7, step: 16000, time: 3.268724782999996
step: 1, name: ForkPoolWorker-2, step: 17000, time: 3.3864910460000033
step: 5, name: ForkPoolWorker-6, step: 16000, time: 3.302358333000001
step: 2, name: ForkPoolWorker-3, step: 17000, time: 3.375054560999999
step: 8, name: ForkPoolWorker-9, step: 16000, time: 2.838268911
step: 7, name: ForkPoolWorker-8, step: 16000, time: 3.2919939350000007
step: 3, name: ForkPoolWorker-4, step: 19000, time: 3.084939845000001
step: 0, name: ForkPoolWorker-1, step: 17000, time: 3.2487909439999996
step: 9, name: ForkPoolWorker-10, step: 16000, time: 3.241941070000003
step: 4, name: ForkPoolWorker-5, step: 17000, time: 3.366952937999997
step: 6, name: ForkPoolWorker-7, step: 17000, time: 3.3846843950000007
step: 1, name: ForkPoolWorker-2, step: 18000, time: 3.3243079530000017
step: 5, name: ForkPoolWorker-6, step: 17000, time: 3.3909181790000034
step: 2, name: ForkPoolWorker-3, step: 18000, time: 3.2928983669999994
step: 3, name: ForkPoolWorker-4, step: 20000, time: 2.768223372999998
step: 8, name: ForkPoolWorker-9, step: 17000, time: 3.278714379
step: 9, name: ForkPoolWorker-10, step: 17000, time: 2.7914043959999972
step: 7, name: ForkPoolWorker-8, step: 17000, time: 3.392187068999995
step: 0, name: ForkPoolWorker-1, step: 18000, time: 3.336837150000001
step: 4, name: ForkPoolWorker-5, step: 18000, time: 3.3137384569999995
step: 6, name: ForkPoolWorker-7, step: 18000, time: 3.332625917999998
step: 3, name: ForkPoolWorker-4, step: 21000, time: 2.7887651950000034
step: 9, name: ForkPoolWorker-10, step: 18000, time: 2.7650459099999978
step: 5, name: ForkPoolWorker-6, step: 18000, time: 3.3616681319999984
step: 1, name: ForkPoolWorker-2, step: 19000, time: 3.590199947000002
step: 2, name: ForkPoolWorker-3, step: 19000, time: 3.549935075999997
step: 8, name: ForkPoolWorker-9, step: 18000, time: 3.3660240959999967
step: 7, name: ForkPoolWorker-8, step: 18000, time: 3.3648527949999973
step: 0, name: ForkPoolWorker-1, step: 19000, time: 3.6091077390000024
step: 4, name: ForkPoolWorker-5, step: 19000, time: 3.5492389239999937
step: 3, name: ForkPoolWorker-4, step: 22000, time: 2.737496986999993
step: 6, name: ForkPoolWorker-7, step: 19000, time: 3.5809311099999945
step: 9, name: ForkPoolWorker-10, step: 19000, time: 3.289240864
step: 1, name: ForkPoolWorker-2, step: 20000, time: 3.2077283100000002
step: 2, name: ForkPoolWorker-3, step: 20000, time: 3.176773361000002
step: 5, name: ForkPoolWorker-6, step: 19000, time: 3.6078530049999955
step: 0, name: ForkPoolWorker-1, step: 20000, time: 2.723988067999997
step: 8, name: ForkPoolWorker-9, step: 19000, time: 3.5815065330000095
step: 7, name: ForkPoolWorker-8, step: 19000, time: 3.5660811140000064
step: 4, name: ForkPoolWorker-5, step: 20000, time: 3.1902937389999977
step: 3, name: ForkPoolWorker-4, step: 23000, time: 2.7438851889999967
step: 6, name: ForkPoolWorker-7, step: 20000, time: 3.2059497289999968
step: 2, name: ForkPoolWorker-3, step: 21000, time: 2.658759285000002
step: 9, name: ForkPoolWorker-10, step: 20000, time: 3.209202941000001
step: 1, name: ForkPoolWorker-2, step: 21000, time: 3.205397770999994
step: 5, name: ForkPoolWorker-6, step: 20000, time: 3.224281500999993
step: 0, name: ForkPoolWorker-1, step: 21000, time: 3.2289812799999993
step: 8, name: ForkPoolWorker-9, step: 20000, time: 3.261707647999998
step: 7, name: ForkPoolWorker-8, step: 20000, time: 3.2607730280000027
step: 4, name: ForkPoolWorker-5, step: 21000, time: 3.2412328869999953
step: 3, name: ForkPoolWorker-4, step: 24000, time: 2.757871097000006
step: 2, name: ForkPoolWorker-3, step: 22000, time: 2.636962033000003
step: 6, name: ForkPoolWorker-7, step: 21000, time: 3.228895012999999
step: 9, name: ForkPoolWorker-10, step: 21000, time: 3.202485046999996
step: 1, name: ForkPoolWorker-2, step: 22000, time: 3.214074972000006
step: 5, name: ForkPoolWorker-6, step: 21000, time: 3.2483330589999895
step: 0, name: ForkPoolWorker-1, step: 22000, time: 3.2269236319999948
step: 8, name: ForkPoolWorker-9, step: 21000, time: 3.2495772139999985
step: 7, name: ForkPoolWorker-8, step: 21000, time: 3.2508851540000023
step: 3, name: ForkPoolWorker-4, step: 25000, time: 2.982506170999997
step: 4, name: ForkPoolWorker-5, step: 22000, time: 3.2333526930000005
step: 2, name: ForkPoolWorker-3, step: 23000, time: 2.665698108000001
step: 6, name: ForkPoolWorker-7, step: 22000, time: 3.215609844999989
step: 9, name: ForkPoolWorker-10, step: 22000, time: 3.196048263999998
step: 1, name: ForkPoolWorker-2, step: 23000, time: 3.2536839750000013
step: 5, name: ForkPoolWorker-6, step: 22000, time: 3.222506046999996
step: 0, name: ForkPoolWorker-1, step: 23000, time: 3.259293059000001
step: 8, name: ForkPoolWorker-9, step: 22000, time: 3.2233854079999986
step: 7, name: ForkPoolWorker-8, step: 22000, time: 3.226214501000001
step: 3, name: ForkPoolWorker-4, step: 26000, time: 3.077443939999995
step: 2, name: ForkPoolWorker-3, step: 24000, time: 2.624147817000008
step: 4, name: ForkPoolWorker-5, step: 23000, time: 3.2553851870000017
step: 6, name: ForkPoolWorker-7, step: 23000, time: 3.2468178310000013
step: 9, name: ForkPoolWorker-10, step: 23000, time: 3.2587365889999944
step: 5, name: ForkPoolWorker-6, step: 23000, time: 2.8267044350000106
step: 1, name: ForkPoolWorker-2, step: 24000, time: 3.1899665610000056
step: 0, name: ForkPoolWorker-1, step: 24000, time: 3.197958854999996
step: 3, name: ForkPoolWorker-4, step: 27000, time: 2.830077536999994
step: 8, name: ForkPoolWorker-9, step: 23000, time: 3.2729086060000014
step: 7, name: ForkPoolWorker-8, step: 23000, time: 3.2656131719999877
step: 2, name: ForkPoolWorker-3, step: 25000, time: 3.446678015999993
step: 4, name: ForkPoolWorker-5, step: 24000, time: 3.2074324989999923
step: 9, name: ForkPoolWorker-10, step: 24000, time: 2.7300751140000017
step: 6, name: ForkPoolWorker-7, step: 24000, time: 3.1829384480000016
step: 5, name: ForkPoolWorker-6, step: 24000, time: 3.1548081600000017
step: 3, name: ForkPoolWorker-4, step: 28000, time: 2.621125574000004
step: 1, name: ForkPoolWorker-2, step: 25000, time: 3.4436092580000093
step: 0, name: ForkPoolWorker-1, step: 25000, time: 3.4050205180000006
step: 8, name: ForkPoolWorker-9, step: 24000, time: 3.1883817189999917
step: 7, name: ForkPoolWorker-8, step: 24000, time: 3.1824803960000025
step: 4, name: ForkPoolWorker-5, step: 25000, time: 3.4253558879999986
step: 2, name: ForkPoolWorker-3, step: 26000, time: 3.483228416000003
step: 9, name: ForkPoolWorker-10, step: 25000, time: 2.796261539000014
step: 3, name: ForkPoolWorker-4, step: 29000, time: 2.662628416000004
step: 6, name: ForkPoolWorker-7, step: 25000, time: 3.394340148000012
step: 5, name: ForkPoolWorker-6, step: 25000, time: 3.377197030000005
step: 1, name: ForkPoolWorker-2, step: 26000, time: 3.5230967290000024
step: 8, name: ForkPoolWorker-9, step: 25000, time: 3.222682378999991
step: 0, name: ForkPoolWorker-1, step: 26000, time: 3.4760958560000006
step: 7, name: ForkPoolWorker-8, step: 25000, time: 3.4000625659999884
step: 2, name: ForkPoolWorker-3, step: 27000, time: 3.163242728
step: 4, name: ForkPoolWorker-5, step: 26000, time: 3.491875133999997
step: 3, name: ForkPoolWorker-4, step: 30000, time: 2.774068865000004
step: 9, name: ForkPoolWorker-10, step: 26000, time: 3.313671006000007
step: 6, name: ForkPoolWorker-7, step: 26000, time: 3.5273126219999966
step: 5, name: ForkPoolWorker-6, step: 26000, time: 3.526564602999997
step: 8, name: ForkPoolWorker-9, step: 26000, time: 2.904367386000004
step: 1, name: ForkPoolWorker-2, step: 27000, time: 3.248783692999993
step: 0, name: ForkPoolWorker-1, step: 27000, time: 3.222469437000001
step: 2, name: ForkPoolWorker-3, step: 28000, time: 3.0082900220000113
step: 7, name: ForkPoolWorker-8, step: 26000, time: 3.5735763260000084
step: 3, name: ForkPoolWorker-4, step: 31000, time: 2.6469381179999942
step: 4, name: ForkPoolWorker-5, step: 27000, time: 3.270194494000009
step: 9, name: ForkPoolWorker-10, step: 27000, time: 3.277052587
step: 8, name: ForkPoolWorker-9, step: 27000, time: 2.6954066229999967
step: 6, name: ForkPoolWorker-7, step: 27000, time: 3.266747181999989
step: 5, name: ForkPoolWorker-6, step: 27000, time: 3.277051427999993
step: 1, name: ForkPoolWorker-2, step: 28000, time: 3.0663084939999976
step: 0, name: ForkPoolWorker-1, step: 28000, time: 3.0470782139999955
step: 3, name: ForkPoolWorker-4, step: 32000, time: 2.665976740000005
step: 2, name: ForkPoolWorker-3, step: 29000, time: 3.1323537109999933
step: 7, name: ForkPoolWorker-8, step: 27000, time: 3.301536102
step: 4, name: ForkPoolWorker-5, step: 28000, time: 3.076833980999993
step: 9, name: ForkPoolWorker-10, step: 28000, time: 3.075927338999989
step: 8, name: ForkPoolWorker-9, step: 28000, time: 2.537943260000006
step: 6, name: ForkPoolWorker-7, step: 28000, time: 3.0661739410000024
step: 5, name: ForkPoolWorker-6, step: 28000, time: 3.0694926739999886
step: 1, name: ForkPoolWorker-2, step: 29000, time: 3.1674855990000026
step: 3, name: ForkPoolWorker-4, step: 33000, time: 2.669115621000003
step: 0, name: ForkPoolWorker-1, step: 29000, time: 3.148705319000001
step: 2, name: ForkPoolWorker-3, step: 30000, time: 3.2418709279999973
step: 7, name: ForkPoolWorker-8, step: 28000, time: 3.0753483889999984
step: 9, name: ForkPoolWorker-10, step: 29000, time: 2.6688417409999943
step: 4, name: ForkPoolWorker-5, step: 29000, time: 3.152582430999999
step: 8, name: ForkPoolWorker-9, step: 29000, time: 3.111444516000006
step: 6, name: ForkPoolWorker-7, step: 29000, time: 3.1388523650000053
step: 3, name: ForkPoolWorker-4, step: 34000, time: 2.5373991490000094
step: 5, name: ForkPoolWorker-6, step: 29000, time: 3.1262598370000063
step: 1, name: ForkPoolWorker-2, step: 30000, time: 3.2290239830000047
step: 0, name: ForkPoolWorker-1, step: 30000, time: 3.237537058000001
step: 9, name: ForkPoolWorker-10, step: 30000, time: 2.6712277219999976
step: 2, name: ForkPoolWorker-3, step: 31000, time: 3.0179028480000056
step: 7, name: ForkPoolWorker-8, step: 29000, time: 3.134117531000001
step: 4, name: ForkPoolWorker-5, step: 30000, time: 3.240627849000006
step: 8, name: ForkPoolWorker-9, step: 30000, time: 3.2429749300000026
step: 3, name: ForkPoolWorker-4, step: 35000, time: 2.600387471999994
step: 6, name: ForkPoolWorker-7, step: 30000, time: 3.2487393339999926
step: 5, name: ForkPoolWorker-6, step: 30000, time: 3.2573305769999905
step: 1, name: ForkPoolWorker-2, step: 31000, time: 3.0396381390000045
step: 9, name: ForkPoolWorker-10, step: 31000, time: 2.515236956999999
step: 0, name: ForkPoolWorker-1, step: 31000, time: 3.0421882299999936
step: 2, name: ForkPoolWorker-3, step: 32000, time: 3.0392317470000023
step: 7, name: ForkPoolWorker-8, step: 30000, time: 3.2961547399999915
step: 4, name: ForkPoolWorker-5, step: 31000, time: 3.0745353890000047
step: 3, name: ForkPoolWorker-4, step: 36000, time: 2.6319727409999985
step: 8, name: ForkPoolWorker-9, step: 31000, time: 3.104803906000001
step: 6, name: ForkPoolWorker-7, step: 31000, time: 3.085827742999996
step: 9, name: ForkPoolWorker-10, step: 32000, time: 2.555673356
step: 1, name: ForkPoolWorker-2, step: 32000, time: 3.067762435000006
step: 5, name: ForkPoolWorker-6, step: 31000, time: 3.094147759000009
step: 0, name: ForkPoolWorker-1, step: 32000, time: 3.0590246200000024
step: 2, name: ForkPoolWorker-3, step: 33000, time: 3.0563127190000046
step: 7, name: ForkPoolWorker-8, step: 31000, time: 3.0841582529999982
step: 4, name: ForkPoolWorker-5, step: 32000, time: 3.0952606089999932
step: 3, name: ForkPoolWorker-4, step: 37000, time: 2.8593933440000114
step: 8, name: ForkPoolWorker-9, step: 32000, time: 3.09995409199999
step: 9, name: ForkPoolWorker-10, step: 33000, time: 2.562865732000006
step: 6, name: ForkPoolWorker-7, step: 32000, time: 3.080726251999991
step: 1, name: ForkPoolWorker-2, step: 33000, time: 3.073107037999989
step: 5, name: ForkPoolWorker-6, step: 32000, time: 3.111331210000003
step: 0, name: ForkPoolWorker-1, step: 33000, time: 2.9475333709999916
step: 2, name: ForkPoolWorker-3, step: 34000, time: 2.950133062000006
step: 3, name: ForkPoolWorker-4, step: 38000, time: 2.687992457000007
step: 7, name: ForkPoolWorker-8, step: 32000, time: 3.0839902240000043
step: 4, name: ForkPoolWorker-5, step: 33000, time: 3.076000680000007
step: 8, name: ForkPoolWorker-9, step: 33000, time: 2.7591870090000015
step: 9, name: ForkPoolWorker-10, step: 34000, time: 2.864150956000003
step: 6, name: ForkPoolWorker-7, step: 33000, time: 3.0784244710000053
step: 1, name: ForkPoolWorker-2, step: 34000, time: 2.9613329559999926
step: 0, name: ForkPoolWorker-1, step: 34000, time: 2.9759299959999908
step: 5, name: ForkPoolWorker-6, step: 33000, time: 3.0999538709999968
step: 2, name: ForkPoolWorker-3, step: 35000, time: 3.011470492000001
step: 3, name: ForkPoolWorker-4, step: 39000, time: 2.588533136999999
step: 7, name: ForkPoolWorker-8, step: 33000, time: 3.0898765840000095
step: 4, name: ForkPoolWorker-5, step: 34000, time: 2.9750312119999904
step: 9, name: ForkPoolWorker-10, step: 35000, time: 2.5335581239999954
step: 8, name: ForkPoolWorker-9, step: 34000, time: 2.971861501999996
step: 6, name: ForkPoolWorker-7, step: 34000, time: 2.9677578090000054
step: 1, name: ForkPoolWorker-2, step: 35000, time: 3.020672527000002
step: 0, name: ForkPoolWorker-1, step: 35000, time: 2.997343276999999
step: 5, name: ForkPoolWorker-6, step: 34000, time: 2.9710917410000093
step: 2, name: ForkPoolWorker-3, step: 36000, time: 2.9572440729999983
step: 3, name: ForkPoolWorker-4, step: 40000, time: 3.030085323999998
step: 9, name: ForkPoolWorker-10, step: 36000, time: 2.4474088209999962
step: 7, name: ForkPoolWorker-8, step: 34000, time: 2.9468015500000035
step: 4, name: ForkPoolWorker-5, step: 35000, time: 3.0062511029999968
step: 8, name: ForkPoolWorker-9, step: 35000, time: 2.993013294000008
step: 6, name: ForkPoolWorker-7, step: 35000, time: 2.9289415390000073
step: 1, name: ForkPoolWorker-2, step: 36000, time: 2.85365345000001
callback function result type: <class 'list'>, size: 41738 
step: 0, name: ForkPoolWorker-1, step: 36000, time: 2.8581175119999926
step: 5, name: ForkPoolWorker-6, step: 35000, time: 2.889899021000005
step: 9, name: ForkPoolWorker-10, step: 37000, time: 2.5465917340000033
step: 2, name: ForkPoolWorker-3, step: 37000, time: 3.016402467000006
step: 4, name: ForkPoolWorker-5, step: 36000, time: 2.5725280469999916
step: 7, name: ForkPoolWorker-8, step: 35000, time: 2.798660330000004
step: 8, name: ForkPoolWorker-9, step: 36000, time: 2.6954834739999995
step: 6, name: ForkPoolWorker-7, step: 36000, time: 2.6880155010000095
step: 5, name: ForkPoolWorker-6, step: 36000, time: 2.2455356119999976
step: 1, name: ForkPoolWorker-2, step: 37000, time: 2.9072836360000025
step: 9, name: ForkPoolWorker-10, step: 38000, time: 2.292608156
step: 0, name: ForkPoolWorker-1, step: 37000, time: 2.910364639000008
step: 2, name: ForkPoolWorker-3, step: 38000, time: 2.743536609000003
step: 4, name: ForkPoolWorker-5, step: 37000, time: 2.4911544229999976
step: 7, name: ForkPoolWorker-8, step: 36000, time: 2.6805412759999996
step: 8, name: ForkPoolWorker-9, step: 37000, time: 2.8828811650000006
step: 5, name: ForkPoolWorker-6, step: 37000, time: 2.4062061580000034
step: 9, name: ForkPoolWorker-10, step: 39000, time: 2.183838369
step: 6, name: ForkPoolWorker-7, step: 37000, time: 2.90360294700001
step: 1, name: ForkPoolWorker-2, step: 38000, time: 2.7723366360000057
step: 0, name: ForkPoolWorker-1, step: 38000, time: 2.7800440000000037
step: 4, name: ForkPoolWorker-5, step: 38000, time: 2.383757716000005
step: 2, name: ForkPoolWorker-3, step: 39000, time: 2.613163919999991
step: 7, name: ForkPoolWorker-8, step: 37000, time: 2.920847805000008
